और हो जाओ खुश बेंचों उधर शेखो को हराया नहीं और इधर मा***दो ने पेट्रोल महंगा का दिया। #INDvsUAE #UnionBudget2015 @anil_artani,OAG
@Nk3010Neha  Shaheed ki chita par bhi publicity...AApion kuchh to sharm karo #RailBudget2015,OAG
"मेरी मम्मी मेरी ख़ुशी की सबसे बड़ी दुश्मन है। आज ही इनको नाश्ता बनाने को बोला गया क्या है यार हद्द हो गयी ये तो :-( लगे रहो इंडिया
#IndvsPak",OAG
कोई न्यूज़ चैनल बता सकता है क्या अगर बीजेपी जीत रही होती तो क्या हैशटैग प्लान किया था उन्होंने #AAPSweep,NAG
दिल्ली चुनाव केजरीवाल पर रायशुमारी: भाजपा ---&gt; http://t.co/NWN1dpyBj1 #DelhiDecides #KiskiDilli,NAG
"Pak 76 run se hara aur SA 130 run se hari ...
Pak isko 54 run se jeet man rahi hai...

Matlab hadd hai !!!
#IndvsSA #MaukaMauka #CWC15",CAG
"Ek baat samajmey aa gayi.. Agar Dil se chaho.. To Dilliwalo ko mast Ullu bana sakte ho !! 
#AAPKiDilli #AAPKaBadla #AAPSweep #AAPStorm",OAG
#IndvsPak jai mata di jai Hindustan #DeGhumake bhad me jaye pakistan,OAG
पाकिस्तान में सारी औरतों को एक साथ हिचकियां आ रही हैं #IndvsPak,CAG
"जो पाकिस्तान की आलोचना कर रहें उन्हें याद रखना चाहिए ""आलोचना तो शरीफों की करी जाती है"" ""पाकिस्तान की तो माँ बहन एक करी जाती है"" #indvspak",CAG
"#UnionBudget2015 Thank you @narendramodi ji जूते सस्ते करने के लिए।
आने दो इन BJP वालो को वोट मांगने! खूब मारेंगे!  🔔 #SuperBudget",OAG
@3DArnab Pakistan ki GDP se zyada ke toh patakhe jala dete hain hum Diwali pe. :D #IndvsSA,CAG
"दिल्लीत भाजपची वाटचाल पराभवाच्या दिशेने
http://t.co/Plxkb3olDz अपडेट्स
#DelhiDecides #KiskiDilli #Kejriwal #BJP #AAP @mataonline",NAG
"RT @99suruchi: राहुल गांधी ने छुट्टी लेकर उन
लोगो को करारा जवाब दिया हैं
जो कहते थे कि राहुल कांग्रेस की भलाई के
लिए कुछ नहीं करते । #Rahul…",OAG
"अगर अनूप जलोटा और अनुराधा पौड़वाल हनी सिंह के गाने भी गाए तो भगवान उन गानों को अपनी आरती ही समझेंगे|"" #BlockBusterMSG #CelebAuction",NAG
"@Gurmeetramrahim Meri zaat pr faqat itna ahsaan kar do
Kisi din subah ko milo, or shaam kr do......
#BlockBusterMSG",NAG
@gurmeetramrahim #BlockBusterMSG SAI JI AAPJI DE KHEL KOI ANJAN KI JANE JI SAI JI AGAR MOVIE PUNJAB MEIN BAN NA HOTI TO CHENNAI EXPRESS,NAG
"""@Jan_Dhan: यासिर भाई की तारीफ़ करूँगा कोई पिटाई होने के बाद भी मुस्कुराते रहना इनसे सीखे #जयहिंद #RealFinal"" #IndvsPak",OAG
RT @LoKarDi_RT: . @dainikbhaskar bata raha hai ya darra raha hai? Bc #indvssa,OAG
"@Gurmeetramrahim  #BlockBusterMSG mere papa g bahut HANDSOME haiii , apko dekh ke sbb बावले हो जाते हैं",NAG
@Gurmeetramrahim #BlockBusterMSG Papaji nzara aa gya ji .dil bago baag ho gya ji hr paase MSG MSG MSG hoyi pyi aa ji,NAG
"@INCIndia द्वारा1,83,000 करोड़ रुपये की घोषणाओं पर अमल नही.कोई हिसाब नहीं. यह निराशा की बात नहीं है | क्यों @digvijaya_28? #RailBudget2015",CAG
Yaha pe Akhtar apni team ki Gaand chaat te hue #uncensoredCommentary #IndvsPak,OAG
"Puhlo ka tarako ka sab ka kehna hai.Ek hazaro me meri/mere (behen, papa, mata, banja, banji, sali) hai. #ShittyIndianAds during #IndvsPak",CAG
"RT @BeingMSD: 'लवड़ा' ढंग से खड़ा भी नहीं हुआ था पहले ही आउट कर दिया।

हम भारतीयों में सब्र नाम की चीज़ है ही नहीं भेंचो 😂
#IndvsSA",OAG
डर है के हार से बौखला कर कहीं @BJP4India  @RajatSharmaLive  से पद्मा अवार्ड छींन ना ले। #AAPSweep  #AAPKiDilli,CAG
@GuranshInsan @Gurmeetramrahim #MSGinCinemas पापा जी आज Happy true love day है love u पापा जी  soooooo muchhhhhhhhhhhhhh.............,NAG
अब तक( पिछले १५ साल )  का सबसे घटिया रेलवे बजट  #RailBudget2015,OAG
@dainikbhaskar आम आदमी के शपथ समारोह मै आने के लिए आपको (@thekiranbedi) @aamaadmiparty मै आने की जरूरत नही है #AAPSweep #AAPStorm,CAG
"उडती उडती खबर मिली है कि कोलगेट वाले अब ""प्याज"" फ्लेवर में
टूथपेस्ट लाने वाले हैं ... 
 😂
 👉 #BlockBusterMSG 🎬👈",NAG
भक्त जानो ! मरवा दिया ना सालो ! #AAPSweep,CAG
"पाकी मुल्ले ना ही कश्मीर पकड़ पा रहे है, ना ही मैच और कैच। ऐसे कैसे पूरी ज़िंदगी कटेगी #IndvsPak",OAG
जिस बीजेपी के नेता चार बच्चे पैदा करने की बात करते थे वही बीजेपी आज चार विधायक भी नही बना पाई #DelhiDecides,OAG
RT @SirJadeja: Sir Jadeja Hu. Inzamam-ul-Haq Nhi.  #IndvsPak #PakvsInd #IndWins #CWC15 #जयहिन्द #FebThe15th,CAG
"नालायक, तुम्हारी 60% जनता बिलो पावर्टी लाइन है और तुम 10 लाख का सूट पहनकर मुझे इम्प्रेस करने आ गए...
#AAPSweep http://t.co/1ieCrMmyUH",OAG
@aashrey_ Bhai Dilli mein bhi #BeefBan hai kabse,CAG
रेल्वेच्या सुधारणांची गती कमी आहे #RailBudget2015 #SureshPrabhu #government,NAG
"RT @manishssethia: Rt if u miss👉 @sachin_rt 👈 
200 RT तो बनती है उनके 200 रन पर 
#जयहिन्द 
#IndvsSA",NAG
"कर्नाटक में आइआइटी

http://t.co/qa3CWckmdu #SuperBudget #UnionBudget2015",NAG
"RT @AkshayChrsia: Na Ishq me,Na Pyaar me 
Maja ayega to bs,Ab Pak ki
haar me #ChakDeIndia #IndvsPak @4simplypurple @NaumanNomy @shreyagoyal…",OAG
South africa tumari toh kheke le liye  #IndvsSA,OAG
"""झूठ के पंख कूछ घंटे के ही होते है"" #AAPSweep",CAG
और जीत का मजा उस वक्त दुगना हो जाता है जब कुछ इस तरफ वालो के चेहरे भी पाक की हार के बाद लटके हुये नजर आते है #IndvsPak #CWC15  #जयहिन्द,OAG
Abbu ye saray patakhay mein team ki gaaf mein dene jaraha hoon. #IndvsPak http://t.co/m9TIHlEt8k,OAG
"एक ट्रेन कांग्रेस कि घर वापसी के लिए
इटली तक चलाई जायेगी
#RailBudget2015 #PrabhuKiRail",CAG
"#IndvsSA buss Khallas! Ek dum Khallas! Ab bolo ""mauke mauke"" pe ""chauke chauke"" maar diye. Agla ad banao BC! :-) #Goindia #dhoni #Ashwin",OAG
Haramkhoro match shuru karo.... #IndvsUAE,OAG
अब लंका दहन #CWC15 #ICCWorldCup #IndvsSA,CAG
"साक्षी महाराज ने कहा --चार बच्चे , लेकिन यहां तो चार भी नहीं बचे
#AAPSweep",CAG
"“Cheers karna hai to 

India ko karo

Indiaaaaa Indiaaaaa

Pak Pak to 

Murghi karti hai“ #IndvsPak #CWC15",OAG
"RT @MelodiousBirdie: @GoodDayCookies Time! 🍪
Khao, piyo aur match dekho. 🏆
#GoodDayChunkies #Choco #IndvsPak #CWC15 #TeamBhukkad http://t.c…",NAG
"बच्चन साहब , बार - बार ये बोल के की हमारे चाहने वाले पाकिस्तान में भी है "" मैच कोई जीते , हमे अच्छा नही लगा ..!! 
#IndvsPak #Indwins",CAG
भोसड़ीवाले रंडी रोना...इतना protein चाहिए तोह टट्टी खाओ और मूट पियो। #BeefBan,OAG
"पहली बार मुफ्तखोरी से मुक्त बजट. #SuperBudget #SabkaBudget

#UnionBudget2015",CAG
"RT @ballia_tiger: अपने गांव के पास ट्रेन रोकने मे परेशानी होती है,
इसलिये हवा खोलने वाले वॉल्व को दरवाजे के पास किया जाए जिससे लटकना न पड़े…",CAG
सुवर पे तो बन है नहीं? एन्जॉय। मिर्ची लगे तो आप बर्फ मल सकते हैं। #BeefBan,OAG
RT @Rajender_Shimla: #DelhiDecides  #Modi Ji की आँखे खोलने के लिए एक ठोकर जरूरी थी अब आँखे नहीं खूली तो हमेशा के लिए अँधा भी हो सकता है! #A…,CAG
फ्री में जहा कोंग्रेसी नहीं मिलता वो दिल्ली में पानी बिजली मुफ्त मिलेगी ?सही हे भाई उल्लू बनती हे दुनिया बस बनाने वाला चाहिए  #DelhiDecides,OAG
भाई लोग दिल्ली चुनाव का नशा उतार गया हो तो वॅलिंटाइन दिन भी याद कर लें कहीं ये न हो की आप की निजी सरकार किसी और को समर्थन दे दे . #AAPSweep,CAG
@shanky_deejay @ShivArora23 leh bc. Kya ghatiya add bnaya hai. Yaha bhi fodne ki baat hi kar rahe hain saale. RDX ki aulaad. #IndvsPak,OAG
"Abki baar Modi Sarkaar, khud ko thapad maaro baar baar!
#Budget2015   #UnionBudget2015  #SuperBudget",OAG
"@perfectprakriti @vipulkumargarg @ArvindKejriwal  yah aap ka jeet se jyada ,aam aadmi ka jidd hai corruption hatane ka #AAPSweep",NAG
कोण केह रहा था BC भारत बाहर अच्छा नहीं खेलता #IndvsSA,OAG
"huge blow to #AAP's media partners @abpnewstv @aajtak free wifi बाबा जी का ठुल्लू
#AAPSweep http://t.co/at5mFXOIFf",OAG
"#RailBudget2015-16 हाइलाइट्स
http://t.co/d3ZgHgpyf9",NAG
maa kasamm.. khela hai re...khela hai  !! #IndvsPak,NAG
पाकिस्तान ने हद पार की हैं मराने की । कोहली ने माँ चोद दी जमाने की 🇮🇳 #IndVsPak,OAG
विदाई के वक्त मोदी जी ने केजरीवाल से कहा बाकी सब तो ठीक है भाई लेकिन Wi-fi का पासवर्ड तो बताते जाओ! #AAPSweep  #AAPStorm  ;),CAG
@BJP4India कहा था न हिला के रख देंगे #AAPKiDilli #AAPSweep #ThankYouDelhi,OAG
"307 ये भोसड़ी वालों के लिए बहुत हैं
#IndvsSA",OAG
#IndvsSA बहुत दौड़ लगा रहे है इमरान ताहिर चोका बचाने के लिए | BSNL के नाम से ही डर गए है | हा हा आहा हा #WorldCup2015  #SouthAfrica #जयहिन्द,CAG
"BJP with millitants. Bhartiy Gaddar Party
#RacistCops #IndWins #AAPSweep 
@DrunkVinodMehta 
@AamAadmiParty @INCIndia http://t.co/V0D3yNyaos",OAG
Ye log #BeefBan par itna drama kyun kar rahe hai?,OAG
"मोदी जी ने अमित शाह को बधाई दी ।
कांग्र्रेस मुक्त अभियान में दिल्ली को देश का पहला राज्य बनाने के लिए ।
#AAPSweep #DelhiDecides #KiskiDilli",CAG
चुनावी इतिहास में ये पहली बार होगा कि किसी ad hoc नेता पर हार का ठीकरा फोड़ा जायेगा। #DelhiDecides,CAG
"RT Chinkiinsan: RT Gursangatsingh: Pr33tInsan 👫Gurmeetramrahim  D 🐯d ji 🌸🌹🌺🌻🌼🌷
💝Dhan 🍇Dhan 🍍Satguru 🍒Tera 🍓Hi 🍉 aasra 🍎
#BlockBusterMSG 
#M…",NAG
"मिडिल क्लास बड़ी है, चुनाव तक अपना ख्याल रख सकती है। पर कॉर्पोरेट कितना वोट दिलवाएगा, देखना है !
#UnionBudget2015",NAG
ये पाकिस्तानी बैंचों इतने गांडू क्यों होते है। अपने से कुछ होता नही ..दूसरे से भीख मांगते रहते है। #IndvsSA #indwins http://t.co/r60lIffGmM,OAG
"इस बार केजरीवाल का नारा ""इस बार पूर्ण बहुमत दें "" था "" पूर्ण सीटें दें"" नहीं अरे भाई कोई समझाओ इन दिल्ली वालों को #MadnessOfDelhi #AAPSweep",CAG
"BC .. Mara li apni!! 
Jayega saala mauka aise! 
#IndvsSA #CWC15",OAG
"RT @RccShashank: Ab sab Pandey ji ke haath mein hain !
@iPoonampandey #PoonamPandeykobulao #CWC15 #INDvsSA",NAG
#LandAcquisitionBill भूमि विधेयक 2015 की सबसे बड़ी बात यह भी है किसानो से बिना परामर्श के हीं सारे राजनेता एक जुट हो गए हैं |,NAG
"तेरी कामयाबी पर हमे
ताज्जुब नहीं ऐ  अरविन्द...तू
मसीहा वतन के
गद्दारों का है...!! #DelhiDecides #AAPSweep @ALKAAGARWAL9 @MODl_G @raydeep",OAG
"मेघालय पहली बार रेलवे मैप पर 
पूर्वोत्तर के पहाड़ी राज्य मेघालय में ट्रेन ले जाने का काम शुरू हो गया है #RailBudget2015",NAG
ये मिडिया मैच के बाद बड़ी चुतियालिटि करती है अब लगे है हर चैनल वाले खिलाड़ियों के घरवालों से मिलवाने और अपनी trp के चक्कर में  #IndvsPak,OAG
"जिसे मॉस खाने का बहुत शौक हैं वो अपना माँस खा लें पर गौ का मॉस बिकुल भी बर्दाश नही किया जाएगा ।
#beefban",OAG
Congrats....BJP govt banane ke 9 mahine baad aaj AAP ki govt bhi ban gai.... #AAPSweep,CAG
Jis kutto ko beef pasand hai ! kripya Hindustan se alwida ho le ! #BeefBan,OAG
"RT @RaajaSaheb: Dhawan is proving बार -बार की वो Rohit Sharma के जितना टेलेन्तेड तो नही है , लेकिन उनसे कही बेहतर खिलाडी है ..!!

#IndvsSA …",OAG
Misbah To Kohli : BHENCHODDD Ab toh out hoja.... #IndvsPak,OAG
#RailBudget2015 #SureshPrabhu #सुरेशप्रभु #रेलबजट 2015-16 की मुख्य बातें: http://t.co/p9nHGwefJU,NAG
RT @AnitaSinghYadav: आज भारत फिर जीतेगा .बिचारे पाकिस्तानियों के बचे खुचे टीवी भी .......#IndiaVsSouthAfrica #IndvsSA #जयहिन्द #जयश्रीराम .,CAG
"भारत माता की जय।
#AAPSweep",NAG
"PAK सुन ले पाकिस्थान बाप बाप होता हे PAK कल भी हम से हारा हे ,आज भी हारा हे ओर आगे भी हारता रहेगा क्योंकी PAK हिजडो का देश हे I #IndvsPak",OAG
"देशवासीयो, अगर अमेरिका जैसा जीवन स्तर चाहिए तो उनके जैसी खुली सोच भी रखिए #SuperBudget #घंटाबजट #SabkaBudget #AskYourFM #UnionBudget2015",CAG
"View 1 new Tweet
 Rajesh Nain @rajeshnain  now 
दम दिखा दो हिन्द वालो, अब #जयहिंद रुकने न पाए !! #वन्देमातरम #IndvsPak",CAG
"RT @oshowed: PHATAKE ANDAR SE NIKALO BC.. 
DULHAN KI VIDAAI KA SAMAY AA GAYA HAI #IndvsSA",OAG
"केवल रेप के समय आधे घंटे फ्री मिलेगा wifi वो भी जब कोई ये काम किसी सार्वजानिक जगह पर करे बाकि हमारी कोई गारंटी नहीं 
#AAPSweep #AAPStorm",OAG
"सिर्फ़ माँस खाने के लिए किसी निर्दोष, बेज़ुबान जानवर को मार देना कहाँ से उचित है

खुद के तो एक सुई भी चुभ जाती है तो चिल्ला उठते हो
#BeefBan",OAG
"साक्षी महाराज नें चार बच्चे बोला था चार seat नहीँ. 
कुछ तो रहम करते #AAPSweep",CAG
Tor de dushman ki nali @BCCI #IndvsPak #ICCWorldCup2015,OAG
"इस @ManojKureel का एनकाउंटर तो अमित शाह के हाथों ही तय है.कल तक इसने नमक खाया,शाह के लौटते ही गोली खायेगा.
#AAPSweep http://t.co/YrrzJnGTf3",OAG
#BeefBan - Kya din aa gaye hai! Govt Jaan bachaana chahti hai... Aur janta Jaan Lena chahti hai ! Tut tut tut !,OAG
"हा हा हा 
हा हा हा ।
मनीष सिसोदिया @msisodia बता नही पा रहे
@bhupendrachaube को वो उप मुख्यमन्त्री
क्यों बने ?
हा हा हा
#AAPSweep",OAG
"#AAPSweep #ArvindKejriwal #DelhiDecidesपूंजीपतियों को सब्सिडी दी जाए तो उसे विकास कहते है
गरीब को मुफ़्त पानी मिले तो उसे मुफ्तखोरी बोलते हो",CAG
"hamare loksabha mai 4 hai . bjp ko vidhansabha mai 4 bhi nahi!!\
@bhagwantmann @AAPInNews @parulbajaj 
#AAPSweep",OAG
"Bahut pooch liye swaal ab jawaab dene ki baari hai , kar liye vaade hazaar ab poore karne ki baari hai #DelhiDecides",NAG
"RT @JF_talks: स्वच्छ भारत की शुरुआत स्वच्छ दिल्ली से !!
#AAPSweep",NAG
"Woh maza ishq mein na pyaar mein,
Joo Pakistan ki Haar mein. #IndWins #IndvsPak http://t.co/I1Y1nPelR5",OAG
@Gurmeetramrahim #MSGinCinemas शुभप्रभात पिताजी ....सबका भला करना मालिक ..धन धन सतगुरु तेरा ही आसरा सिमरण का बल देनाg http://t.co/MpXXCYPjL5,NAG
14 फ़रवरी 2014 को इस्तीफ़ा और 10 फ़रवरी 2015 को जीत।360 दिन में दिल्ली की सियासत भी 360 डिग्री घूमकर फिर से केजरीवाल के हाथ आई है।#AAPStorm,NAG
"RT @aakash__agarwal: RT 
@toshiG010: आज दिल्ली मंत्रिमंडल सदमें मे . #IndvsPak #BleedBlue
हाहा🙇
आगे की एडवांस में FOTO http://t.co/ALPBYBjB…",NAG
"इस बीच पोगो देखने वालो में  भरी गिरावट आई है 
TRP में भी भरी गिरावट दर्ज की गयी है।। छोटा भीम भी बेरोजगार हो गया  #RahulOnLeave",CAG
#fnind एडमिशन रद्द करने पर संस्‍थान वापस देंगे फीस #BlockBusterMSG #MSGinCinemas #MSGTheFilm #isupportmsg http://t.co/iZ7yyvUG8N,NAG
"@thekiranbedi जी ने 1977 में PM की कार उठाई थी
अब 2015 में PM @narendramodi की खाट उठा दी l #AAPSweep #DelhiDecides",OAG
Pakistan me valentine day ke kaaran gham me sirf singles daru piyenge.Kal match haarne ke gham me pura mulk daru piyega #IndvsPak,CAG
@rajupatel007 badlapur dekh kar lolwapur hogaye :p #IndvsSA,CAG
ye wagha pe kia chutyap chal raha hai? #IndvsPak,OAG
जानकार क्या कह रहे हैं...भारत की बॉलिंग और पाकिस्तान की बैटिंग में कौन ज़्यादा कमज़ोर है? @ravishndtv  #IndvsPak @sherryontopp,NAG
बीजेपी ने मौसमी फ्लू समझा था ...निकला इबोला :P #KiskiDilli  #DelhiDecides,CAG
"आफ्रिदी रिटायर्ड झाल्यावर भारतीय लोक्‍स कोणाच्या नावाने शिव्या देतील 😜😜 कदाचित आफ्रिदी रिटायर्ड न होण्याचे कारण हेच असेल 😄😄
#IndvsPak",NAG
RT @im_kv: अलका जी हमारी दुआ रंग लाई.. आप जीत गये.. ह्मारा दिल जीत लिया अब उनका दिल जितना जिसने जिताया :) @LambaAlka #AAPSweep http://t.co/…,CAG
"हट साला मादर जात 👹
#IndvsSA",OAG
".@Expresschannel 
@Twitter पर उमर अकमल के आउट होने पर इतना बवाल कर रहे हैं, जैसे आउट ना होता तो गेम जीत ही जाते!

#CWC15 #IndvsPak",OAG
"TT SOUTH AFRICA 19:44
1.#IndvsSA
2.#SAvsIND
3.Parnell
4.#proteafire
5.#CWC15
6.#SOULIV
7.Nonhle
8.Koketso
9.Steyn
10.Dhawan",NAG
##dillikiski #DelhiDecides #DelhiVotes #NDTVResults #AAPKiDilli #AAPSweep आप 67 पर जीती और कांग्रेस के 67 उम्मीदवारो ने जमानत जब्त करवाई,NAG
"चलने के लिये रास्ता नहीं है
#CST #railway
#railwaybudget2015
#railbudget2015
@Narendra_IRTS @TrafflineMUM",CAG
"सरकार का काम रेलवे यात्रियों को हवाई जहाज तक पहुचाना है रेट बढ़ा कर , ही ही ही ललुआ भी जहाज चढ़ेंगे #RailBudget2015",CAG
"@FarOutAkhtar सुलेमा,रजिया,शबा,जायर फातिमा की जिंदगियों पे प्रकाश डालो~अल्लाह जन्नत देगा आपको और कहेगा~तेरे कर्म कबूलहै
#BeefBan say #sorry",CAG
"RT @ssinsan777: @Gurmeetramrahim Muje Kisi Se Muhabbat Nahi Siwa Tere Muje Kisi Ki Jarurat Nahi Siwa Tere…
#MSG3SuccessfulWeeks",NAG
"@AMtouristerIN Anhonee ko honi kar de, honi ko anhonee...hum hain Indiawaale...Sunlo SA waalo #PackYourBags #IndvsSA",OAG
"#RailBudget2015 LIVE: रेल मंत्री सुरेश प्रभु ने कहा- रेल परिवहन विश्‍वसनीय, आरामदायक होने के साथ वैश्विक स्‍तर का हो http://t.co/jJgBXmHtZ2",NAG
फ्री Wi-Fi के नाम पर दिल्ली की जनता को क्या मिला बाबाजीलका ठुल्लु?  #AAPSweep http://t.co/2Le9GGH6mR,OAG
"Pak ki 'monkey'! - Harbhajan Singh 'Lion', India. #IndvsPak",OAG
RT InsanSudha: RT jsingh341: RT jsingh341: RT InsaRohtash: RT ArunitiB: #MSGinCinemas ho bale bale ho gayi hai in bale bale ho gayi hai cha…,NAG
"@Gurmeetramrahim Main marr bhi jau toh koyi gum nahi lekin Par Kaffan mile to dupatta meri"" MEET"" ka ho ...
love u papa...
#BlockBusterMSG",NAG
Ab @JanLokPaal bill pass hoga danke ki chot pe #AAPSweep,CAG
"RT @Being_Bhardwaj: हद कर दी भांड मीडिया और किराये के धरनेबाज़ों ने।

#AnnaReturns
#ArvindAnnaBack
#LandAcquisitionBill http://t.co/LxFXbld…",OAG
Aur yeh laga chauka. #Virat #IndvsSA,NAG
#RailBudget2015 में नयी गाड़ी न चलने पर राहुल गांधी परेशान हैं की 'मेरी घर वापसी कैसे होगी' ?,CAG
Shehzad Chutiya bacch gya ab maar raha hai #IndvsPak,OAG
"BHU, IIT में रेलवे रिसर्च सेंटर खोले जायेगे !
#RailBudget2015",NAG
"RT @nycgirl_nikki23: AK: Promises complete karne ke liye 5 saal hain re, abhi socho media mein kaise bane rahe?
AAPtard 1: #Landacquisition…",CAG
RT @imkartikshukla: शिखर धवन और कोहली में मायूसी का मंजर #INDvsUAE,OAG
"Steyn tumse nahi ho payega 
Ye Jatt phaad dalega tumhe #IndvsSA #WC2015",OAG
"65 साल जनता दुःखमें रोइ है,आज ख़ुशीके आंसू नहींरुक रहे,really i m cryng over overwhelming sport and unity of aam aadmi #KiskiDilli #AAPSweep",NAG
#Bjp के उन नेताओं की दाद देनी पड़ेगी जो हार के बावजूद आज चैनलों पर डटे हुए हैं। #DelhiElections #AAPSweep,CAG
meanwhile dhawan chup chap unki gaand maar raha hai!! #IndvsPak,OAG
"RT @Panksgr878: Ab डिविलियर्स ने भारत के विरुद्ध पिछली 5 पारियों में 1 शतक और 3 अर्धशतक बनाये हैं
कल क्या उम्मीद है? मित्रों
#IndvsSA #WeWo…",NAG
"@gurmeetramrahim है जनत तेरे कदमो में भकतो को नजारे दिखा देता, है तुझ में ही ताकत ये तूँ कौडी को हीरा बना देता,,, #MSGinCinemas Lub U Pita G",NAG
मोहम्मद इरफ़ान का कद इतना ऊंचा है की यदि पाक टीम हारती है तो उसके कंधे से ही कूद के आत्महत्या कर सकती है #IndvsPak,OAG
शेतकऱ्यांसाठी रेल्वे कार्गो विभाग सुरू करणार  #RailBudget2015 #SureshPrabhu #government,NAG
"लगता है दिशाहीन आशाहीन डूबतेहुए विपक्ष को तिनके का सहारा मिल गया!
पर पिक्चर तो अभी बस शुरू हुई है मेरे दोस्त! #DelhiDecides @ShaileshTewarie",OAG
Aaj toh #AAP ne Kamal kar diya !! #AAPSweep,NAG
मोदी जी से अब आशा है वो अंतराष्ट्रीय नेता बनने की जगह  राष्ट्रीय नेता बनने की जयादा कोशिश करेंगे ! #DelhiDecides #AAPSweep,CAG
RT @mukeshparmar146: #PrabhuKiRail चलने के बाद रेल ने भी चैन की साँस ली होगी वरना कांग्रेस ने रेलवे को लूटने मे कोई कसर न छोड़ी थी #अच्छेदि…,OAG
"Chalo bhakton, Paneer ko bhi bhagwaan ka sthaan dete hai #BeefBan",CAG
"#IndvsSA 
#wontgiveitback
#MaukaMauka

Tumse Naa Ho Paayega... :v",OAG
"RT @bbgarg7: और इस प्रकार केंचुली बदलकर काँग्रेस का पुनर्जन्म ही हुआ है...
2/2
@bbgarg7 
#DelhiDecides
#AAPSweep
#KiskiDilli",OAG
भुख इतनी न बढ जाए कि एक-दुसरे को नोच कर खाने लगो.. #BeefBan,CAG
"Jai Hind.. Pakistan Ki maa Ki aankh
#IndVsPak",OAG
"रेल पर एकमात्र सरकारी अधिकार होना भी उसकी धीमी तरक्की का एक कारण है परंतु हम उसे बदलना नही चाहते हैं विरोध के डर से
#RailBudget2015",NAG
bhaiyya dilli ka choro... full state bhi nhi hai. is result ka seedha farak punjab pe padega. satyanaash ho gya punjab ka to. #DelhiDecides,OAG
SomnathBharti AAP MalviyaNagarassembly leading with 2604 vote margin #AAPSweep #NDTVResults #DelhiResults #KiskiDilli http://t.co/Vr5IqgGXeG,NAG
BC CATCH CHOR DI #INDVSPAK,OAG
Dilli walo ka dobara chutiya kat gaya.#AAPSweep  😂😂,OAG
Rahane gadu SA pai baga adatadu chudali #IndvsSA,CAG
"किस राज्य में सबसे ज्यादा मुफ्तखोर रहते है।?/?
#AAPSweep",NAG
"अबे कोई ये बताएगा की डीजल के दाम UPA के कार्यकाल से 30% कम होने के बाद भी रेलभाडा क्यों न कम हुआ??
#RailBudget2015",CAG
"RT @INCIndia: सुरेश ""प्रभु"" की लीला अपरम्पार! 
आम आदमी की जेब पर फिर किया वार! #RailBudget2015 #JumlaExpress http://t.co/cdlC5f8rOr",OAG
"Arrogance on #LandAcquisitionBill
वैकया नायडू ने विपक्ष खाली बेंचों को देखकर कहा
अल्पमत बहुमत को कुचल नहीं सकता। http://t.co/3D7Zo00uCr",CAG
"मुआयम यादव-""ये बजअ अप्पसंख्यक विरोधी ऍ आ""
#RailBudget2015",OAG
Aur inhe peeche se bold kar diya gaya : Kapil Dev  #INDvsUAE,CAG
सच्चे का बोलबाला  aur J.................................. #AAPSweep  #AAPStorm,CAG
Tu bhi ghus salee !!! #IndvsSA,OAG
Cigarrete aur Daru par tax laga ke Engineers ke #AchheDin chale gaye #UnionBudget2015,OAG
"@INCIndia को रेल की गति बढने से,मालगाडी की गति बढने से आपको बहुत निराशा है? Wi-Fi से निराशा है? @digvijaya_28 @ndtv @aajtak #RailBudget2015",CAG
aaj to centre ne naxaliyon ke saath haath mila liya achi shuruwat hai #AAPSweep ki pehli accomplishment,CAG
"RT @kapilinsan3: #MSGRevolution
MSG फ़िल्म ने मचा दित्ती सारे जग विच धूम
कोई आखे rockstar लव चार्जर बाबा ते 
कोई आखे बाबा बूम-बूम luv uu
#M…",NAG
RT @AmitaChawla12: @Gurmeetramrahim  Sb jagah ek hi naam aaj hoga  MSG MSG MSG MSG yeeeeee      #MSGinCinemas,NAG
Saale ko ek run lene ki kya jarurat thi? #IndvsPak,OAG
Es dafaa b pattakhay nahi phorney waley.😡😡  #WC2015 #IndvsPak,NAG
Mauka mila aur mar di India ne....Fodo phatake #IndvsSA,CAG
"#RailBudget2015 अब ये देखिएगा की इस ""सड़े बजट"" के भी फायदे दिखाएँगे कुछ ""भक्ति न्यूज़ चैनल ""  @ZeeNewsHindi @ZeeBusiness @abpnewstv @aajtak",OAG
@neelaneel mujhe lagta hai ab @_toxicon jazbati ho raha hai.. #IndvsPak,CAG
"RT @Jansatta: पुत्र-मोह नहीं, सोनिया की मजबूरी का नाम है राहुल गांधी...http://t.co/e7vRe8GYdK #RahulGandhi #RahulOnLeave #Soniagandhi #Budg…",CAG
"https://t.co/TkuCfQawQE
गौ रक्षा परम धर्म  ! 
Hence #BeefBan",CAG
चलो भइया नहाया धोया जाय अब- जीवन आगे बढ़ाए #wc2015 #IndvsPak,NAG
@Utkarshdwivedi4 @ShirishKunder जो खुद बाप नहीं बन सकता वो गौ माता को क्या समझेगा । #BeefBan,OAG
आज का चुटकुला.....प्रश्न... क्रिकेट... और.... दस्त.... में क्या समानता है ??उत्तर... धोनी इधर भी है.....और ..... धोनी उधर भी है !! #IndvsPak,CAG
"""World Cup main kuch bhi ho jaye, lekin Pakistan seh nahi harna."" #CWC15 #IndvsPak",CAG
